stage,n_nodes,n_episodes,support_coverage,caliper_minutes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count,top10_overlap,status,heterogeneity_status,candidate_pairs,balanced_episode_pairs,matched_episodes,match_coverage,median_consequence_priority_percentile_gap,p90_consequence_priority_percentile_gap,delay_boundary_tie_fraction,consequence_boundary_tie_fraction,replicate
POST_IB_PRE_OB,291,9,1.0,5.0,0.9654910162562982,0.0,0.041237113402061876,0.0,0.994398630776412,0.0,0.0,2,2,0.8666666666666667,PASS,PASS,15873,39,9,1.0,0.12371134020618557,0.36116838487972525,0.006872852233676976,0.006872852233676976,1394
POST_OB_PRE_TO,17,9,1.0,5.0,0.7741935483870969,0.0,0.23529411764705876,0.0,0.8723404255319148,0.0,0.0,2,1,0.5,PASS,PASS,124,85,9,1.0,0.3235294117647059,0.676470588235294,0.11764705882352941,0.058823529411764705,1394
PRE_IB,40,8,1.0,5.0,0.7270341207349081,0.09999999999999998,0.27499999999999997,0.0,0.8789701183987974,0.0,0.0,2,2,0.5,PASS,PASS,379,51,8,1.0,0.2125,0.42499999999999993,0.05,0.05,1395
POST_IB_PRE_OB,227,8,1.0,5.0,0.8297522601855114,0.04405286343612336,0.18502202643171806,0.04405286343612335,0.9248518500279065,0.0,0.04405286343612335,2,2,0.6956521739130435,PASS,PASS,13044,51,8,1.0,0.23788546255506607,0.5903083700440528,0.00881057268722467,0.00881057268722467,1395
POST_OB_PRE_TO,18,8,1.0,5.0,0.9432624113475178,0.0,0.11111111111111116,0.0,0.9832109129066109,0.0,0.0,2,2,1.0,PASS,PASS,137,85,8,1.0,0.2777777777777778,0.6388888888888888,0.1111111111111111,0.1111111111111111,1395
PRE_IB,61,8,1.0,5.0,0.8834628190899002,0.032786885245901676,0.09836065573770492,0.0,0.9479158396188967,0.0,0.0,3,3,1.0,PASS,PASS,497,41,8,1.0,0.21311475409836067,0.3524590163934426,0.04918032786885246,0.04918032786885246,1396
POST_IB_PRE_OB,310,8,1.0,5.0,0.9181612470667114,0.009677419354838679,0.06774193548387097,0.03870967741935484,0.9628733860205096,0.0,0.03870967741935484,2,2,0.967741935483871,PASS,PASS,22625,41,8,1.0,0.2548387096774194,0.47419354838709676,0.0064516129032258064,0.0064516129032258064,1396
POST_OB_PRE_TO,19,8,1.0,5.0,0.7735849056603773,0.10526315789473684,0.23157894736842097,0.10526315789473684,0.8666666666666666,0.0,0.10526315789473684,3,3,1.0,PASS,PASS,146,83,8,1.0,0.3157894736842105,0.7210526315789472,0.15789473684210525,0.15789473684210525,1396
PRE_IB,36,10,1.0,5.0,0.8737864077669905,0.04166666666666663,0.11111111111111116,0.027777777777777776,0.9600309437854562,0.027777777777777776,0.0,1,1,1.0,PASS,PASS,198,43,10,1.0,0.16666666666666663,0.3000000000000001,0.027777777777777776,0.027777777777777776,1397
POST_IB_PRE_OB,247,10,1.0,5.0,0.8077214730803468,0.06477732793522273,0.16599190283400808,0.008097165991902834,0.9335209284564971,0.008097165991902834,0.0,2,2,0.68,PASS,PASS,15659,43,10,1.0,0.20242914979757085,0.5384615384615389,0.008097165991902834,0.008097165991902834,1397
POST_OB_PRE_TO,17,10,1.0,5.0,0.9076923076923077,0.0,0.11764705882352944,0.0,0.9629171817058098,0.0,0.0,2,1,0.5,PASS,PASS,125,86,10,1.0,0.32352941176470584,0.6470588235294117,0.11764705882352941,0.058823529411764705,1397
PRE_IB,69,11,1.0,5.0,0.8062849763237193,0.07246376811594202,0.1594202898550725,0.07246376811594203,0.8659648738052159,0.07246376811594203,0.0,1,1,0.8571428571428571,PASS,PASS,1159,65,11,1.0,0.37681159420289856,0.5362318840579711,0.014492753623188406,0.014492753623188406,1398
POST_IB_PRE_OB,423,11,1.0,5.0,0.8972684218795592,0.009456264775413725,0.15366430260047287,0.0,0.9731390074912737,0.0,0.0,1,1,0.8837209302325582,PASS,PASS,59855,65,11,1.0,0.301418439716312,0.639243498817967,0.002364066193853428,0.002364066193853428,1398
POST_OB_PRE_TO,16,11,1.0,5.0,0.9821428571428571,0.0,0.03125,0.0,0.9970059880239519,0.0,0.0,1,1,0.5,PASS,PASS,115,88,11,1.0,0.296875,0.625,0.0625,0.0625,1398
PRE_IB,66,9,1.0,5.0,0.9357581483230988,0.015151515151515138,0.06060606060606055,0.015151515151515152,0.9710508177204089,0.015151515151515152,0.0,1,1,0.8571428571428571,PASS,PASS,979,65,9,1.0,0.3484848484848485,0.7272727272727272,0.015151515151515152,0.015151515151515152,1399
POST_IB_PRE_OB,394,9,1.0,5.0,0.948321617668,0.0076142131979695105,0.054314720812182735,0.0,0.9920928748269378,0.0,0.0,2,2,0.9,PASS,PASS,48895,65,9,1.0,0.2817258883248731,0.766497461928934,0.005076142131979695,0.005076142131979695,1399
POST_OB_PRE_TO,15,9,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,99,86,9,1.0,0.30000000000000004,0.6666666666666667,0.06666666666666667,0.06666666666666667,1399
PRE_IB,70,11,1.0,5.0,0.8436454849498328,0.057142857142857106,0.09142857142857153,0.05714285714285714,0.8983056780788351,0.05714285714285714,0.0,1,1,0.8571428571428571,PASS,PASS,946,58,11,1.0,0.1928571428571429,0.47428571428571453,0.014285714285714285,0.014285714285714285,1400
POST_IB_PRE_OB,351,11,1.0,5.0,0.93481805138907,0.005698005698005715,0.07977207977207978,0.0,0.9864850145918387,0.0,0.0,2,2,0.9444444444444444,PASS,PASS,38745,58,11,1.0,0.2578347578347578,0.5440170940170943,0.005698005698005698,0.005698005698005698,1400
POST_OB_PRE_TO,16,11,1.0,5.0,0.9464285714285714,0.0,0.09375,0.0,0.9850299401197603,0.0,0.0,1,1,0.5,PASS,PASS,115,88,11,1.0,0.3125,0.6343749999999999,0.0625,0.0625,1400
PRE_IB,52,10,1.0,5.0,0.7446808510638298,0.07692307692307693,0.28846153846153844,0.057692307692307696,0.8653911855141784,0.057692307692307696,0.0,2,2,0.6666666666666666,PASS,PASS,668,67,10,1.0,0.13461538461538458,0.4423076923076923,0.038461538461538464,0.038461538461538464,1401
POST_IB_PRE_OB,331,10,1.0,5.0,0.8224120860987862,0.0453172205438066,0.19939577039274925,0.0,0.9345180590229595,0.0,0.0,2,2,1.0,PASS,PASS,35255,67,10,1.0,0.2643504531722054,0.5148036253776435,0.006042296072507553,0.006042296072507553,1401
POST_OB_PRE_TO,18,10,1.0,5.0,0.9452054794520547,0.0,0.11111111111111116,0.0,0.9833679833679835,0.0,0.0,2,2,1.0,PASS,PASS,139,87,10,1.0,0.3055555555555556,0.6666666666666667,0.1111111111111111,0.1111111111111111,1401
PRE_IB,72,11,1.0,5.0,0.893322797313315,0.03472222222222221,0.06805555555555554,0.041666666666666664,0.9349214263885092,0.041666666666666664,0.0,1,1,0.875,PASS,PASS,1034,55,11,1.0,0.29166666666666663,0.6708333333333334,0.013888888888888888,0.013888888888888888,1402
POST_IB_PRE_OB,379,11,1.0,5.0,0.9367005438049573,0.00527704485488123,0.08496042216358833,0.0,0.9866348688582878,0.0,0.0,1,1,0.9473684210526315,PASS,PASS,46783,55,11,1.0,0.27044854881266484,0.6361477572559368,0.002638522427440633,0.002638522427440633,1402
POST_OB_PRE_TO,16,11,1.0,5.0,0.9478260869565218,0.0,0.09375,0.0,0.9851632047477744,0.0,0.0,1,1,0.5,PASS,PASS,115,88,11,1.0,0.3125,0.65625,0.0625,0.0625,1402
PRE_IB,57,10,1.0,5.0,0.9365884590995561,0.0,0.03508771929824561,0.017543859649122806,0.9786585365853658,0.017543859649122806,0.0,3,3,1.0,PASS,PASS,497,48,10,1.0,0.15789473684210525,0.5263157894736842,0.05263157894736842,0.05263157894736842,1403
POST_IB_PRE_OB,298,10,1.0,5.0,0.9049364282159177,0.010067114093959773,0.1174496644295302,0.0,0.9759913297615457,0.0,0.0,1,1,0.9666666666666667,PASS,PASS,26601,48,10,1.0,0.24748322147651008,0.5956375838926173,0.003355704697986577,0.003355704697986577,1403
POST_OB_PRE_TO,16,10,1.0,5.0,0.8771929824561403,0.0,0.15625,0.0,0.9435364041604756,0.0,0.0,1,1,0.5,PASS,PASS,113,86,10,1.0,0.34375,0.71875,0.0625,0.0625,1403
PRE_IB,71,8,1.0,5.0,0.8017135862913097,0.08450704225352107,0.11267605633802819,0.08450704225352113,0.8553812599614126,0.08450704225352113,0.0,2,2,1.0,PASS,PASS,1018,64,8,1.0,0.19718309859154926,0.5,0.028169014084507043,0.028169014084507043,1404
POST_IB_PRE_OB,320,8,1.0,5.0,0.9247514637117373,0.006249999999999978,0.09718750000000011,0.0,0.9794742151396845,0.0,0.0,2,2,1.0,PASS,PASS,28709,64,8,1.0,0.22031250000000002,0.40625,0.00625,0.00625,1404
POST_OB_PRE_TO,17,8,1.0,5.0,0.9687499999999999,0.0,0.05882352941176472,0.0,0.992565055762082,0.0,0.0,2,1,0.5,PASS,PASS,123,84,8,1.0,0.29411764705882354,0.6176470588235294,0.11764705882352941,0.058823529411764705,1404
PRE_IB,73,11,1.0,5.0,0.9438461538461538,0.0136986301369863,0.04109589041095896,0.0136986301369863,0.9779924686709058,0.0136986301369863,0.0,2,2,0.875,PASS,PASS,846,50,11,1.0,0.3013698630136986,0.6369863013698631,0.0273972602739726,0.0273972602739726,1405
POST_IB_PRE_OB,340,11,1.0,5.0,0.9537915927818922,0.0,0.04705882352941172,0.0,0.9922167797216151,0.0,0.0,2,1,0.8823529411764706,PASS,PASS,29692,50,11,1.0,0.2617647058823529,0.6191176470588234,0.0058823529411764705,0.0029411764705882353,1405
POST_OB_PRE_TO,16,11,1.0,5.0,0.927927927927928,0.0,0.0625,0.0,0.9700149925037481,0.0,0.0,2,2,0.5,PASS,PASS,112,88,11,1.0,0.3125,0.6875,0.125,0.125,1405
PRE_IB,71,9,1.0,5.0,0.8467807660961696,0.07042253521126751,0.09859154929577466,0.07042253521126761,0.8859568186012179,0.07042253521126761,0.0,2,2,1.0,PASS,PASS,963,53,9,1.0,0.3380281690140845,0.7281690140845072,0.028169014084507043,0.028169014084507043,1406
POST_IB_PRE_OB,303,9,1.0,5.0,0.9581060058283486,0.0,0.06204620462046208,0.0,0.9912747320536905,0.0,0.0,1,1,0.6451612903225806,PASS,PASS,28474,53,9,1.0,0.28712871287128716,0.6508250825082512,0.0033003300330033004,0.0033003300330033004,1406
POST_OB_PRE_TO,15,9,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,99,86,9,1.0,0.30000000000000004,0.6833333333333333,0.06666666666666667,0.06666666666666667,1406
PRE_IB,42,8,1.0,5.0,0.8948626045400239,0.047619047619047616,0.09523809523809523,0.0,0.9587360896758997,0.0,0.0,1,1,1.0,PASS,PASS,277,49,8,1.0,0.2142857142857143,0.34523809523809523,0.023809523809523808,0.023809523809523808,1407
POST_IB_PRE_OB,366,8,1.0,5.0,0.8839346135915904,0.032786885245901676,0.0983606557377049,0.0,0.9671728878743359,0.0,0.0,2,2,0.8918918918918919,PASS,PASS,27874,49,8,1.0,0.29098360655737704,0.5887978142076503,0.00546448087431694,0.00546448087431694,1407
POST_OB_PRE_TO,16,8,1.0,5.0,0.9272727272727272,0.0,0.0625,0.0,0.9700598802395208,0.0,0.0,2,2,0.5,PASS,PASS,107,83,8,1.0,0.34375,0.7249999999999996,0.125,0.125,1407
PRE_IB,58,9,1.0,5.0,0.8412698412698414,0.0689655172413793,0.17241379310344832,0.0,0.9313061676720423,0.0,0.0,1,1,1.0,PASS,PASS,889,63,9,1.0,0.2155172413793104,0.4913793103448275,0.017241379310344827,0.017241379310344827,1408
POST_IB_PRE_OB,289,9,1.0,5.0,0.95368765646062,0.00692041522491349,0.04844290657439443,0.0,0.99205825800221,0.0,0.0,3,3,0.9310344827586207,PASS,PASS,27807,63,9,1.0,0.22664359861591693,0.5906574394463668,0.010380622837370242,0.010380622837370242,1408
POST_OB_PRE_TO,15,9,1.0,5.0,0.9587628865979382,0.0,0.06666666666666665,0.0,0.9890909090909091,0.0,0.0,1,1,0.5,PASS,PASS,98,85,9,1.0,0.30000000000000004,0.6200000000000003,0.06666666666666667,0.06666666666666667,1408
PRE_IB,36,10,1.0,5.0,0.9256865912762521,0.0,0.1111111111111111,0.0,0.9742234824075265,0.0,0.0,2,2,1.0,PASS,PASS,264,59,9,0.9,0.23611111111111116,0.46111111111111114,0.05555555555555555,0.05555555555555555,1409
POST_IB_PRE_OB,226,10,1.0,5.0,0.881365284565663,0.02212389380530977,0.13716814159292035,0.0,0.9693165302333124,0.0,0.0,2,2,0.9565217391304348,PASS,PASS,16818,59,9,0.9,0.32079646017699115,0.6022123893805311,0.008849557522123894,0.008849557522123894,1409
POST_OB_PRE_TO,14,10,1.0,5.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,PASS,PASS,87,87,10,1.0,0.3214285714285714,0.6785714285714286,0.14285714285714285,0.14285714285714285,1409
PRE_IB,54,10,1.0,5.0,0.8015482054890921,0.09259259259259257,0.24444444444444474,0.07407407407407407,0.8894184938036224,0.07407407407407407,0.0,2,2,1.0,PASS,PASS,646,46,10,1.0,0.2685185185185185,0.4861111111111111,0.037037037037037035,0.037037037037037035,1410
POST_IB_PRE_OB,255,10,1.0,5.0,0.9323124516627997,0.0039215686274510775,0.08313725490196078,0.00392156862745098,0.9786398210938462,0.0,0.00392156862745098,1,1,1.0,PASS,PASS,20485,46,10,1.0,0.24607843137254903,0.4931372549019608,0.00392156862745098,0.00392156862745098,1410
POST_OB_PRE_TO,16,10,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,PASS,PASS,111,87,10,1.0,0.28125,0.5625,0.125,0.125,1410
PRE_IB,70,8,1.0,5.0,0.909437156157427,0.01428571428571429,0.07142857142857151,0.014285714285714285,0.9598409055069823,0.014285714285714285,0.0,2,2,1.0,PASS,PASS,1179,66,7,0.875,0.22142857142857136,0.5642857142857143,0.02857142857142857,0.02857142857142857,1411
POST_IB_PRE_OB,235,8,1.0,5.0,0.9546102401052518,0.0,0.06042553191489366,0.0,0.9909328736733376,0.0,0.0,2,2,0.7916666666666666,PASS,PASS,15405,66,7,0.875,0.15957446808510645,0.4574468085106383,0.00851063829787234,0.00851063829787234,1411
POST_OB_PRE_TO,14,8,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,PASS,PASS,79,79,8,1.0,0.3571428571428571,0.6071428571428571,0.14285714285714285,0.14285714285714285,1411
PRE_IB,52,9,1.0,5.0,0.928462709284627,0.019230769230769162,0.09615384615384615,0.0,0.9838551232221416,0.0,0.0,1,2,0.8333333333333334,PASS,PASS,498,53,9,1.0,0.13461538461538464,0.5019230769230772,0.019230769230769232,0.038461538461538464,1412
POST_IB_PRE_OB,386,9,1.0,5.0,0.9079457233511107,0.015544041450777257,0.07772020725388606,0.0,0.9806815560545045,0.0,0.0,2,2,0.8974358974358975,PASS,PASS,34057,53,9,1.0,0.2772020725388601,0.6893782383419691,0.0051813471502590676,0.0051813471502590676,1412
POST_OB_PRE_TO,16,9,1.0,5.0,0.9259259259259258,0.0,0.0625,0.0,0.9698340874811463,0.0,0.0,2,2,0.5,PASS,PASS,109,85,9,1.0,0.28125,0.6875,0.125,0.125,1412
PRE_IB,59,9,1.0,5.0,0.902958579881657,0.03389830508474578,0.10169491525423724,0.0,0.9704041644732996,0.0,0.0,3,3,1.0,PASS,PASS,622,52,9,1.0,0.2033898305084746,0.41525423728813565,0.05084745762711865,0.05084745762711865,1413
POST_IB_PRE_OB,291,9,1.0,5.0,0.9022467106825631,0.013745704467353903,0.15807560137457044,0.0,0.9740956134011479,0.0,0.0,3,3,0.9333333333333333,PASS,PASS,21496,52,9,1.0,0.19587628865979378,0.488659793814433,0.010309278350515464,0.010309278350515464,1413
POST_OB_PRE_TO,17,9,1.0,5.0,0.9047619047619047,0.0,0.05882352941176472,0.058823529411764705,0.9477611940298507,0.058823529411764705,0.0,3,3,0.5,PASS,PASS,118,85,9,1.0,0.3235294117647059,0.7058823529411764,0.17647058823529413,0.17647058823529413,1413
PRE_IB,46,8,1.0,5.0,0.7897897897897899,0.021739130434782622,0.25,0.043478260869565216,0.9004144244448568,0.0,0.043478260869565216,3,3,1.0,PASS,PASS,317,42,8,1.0,0.1739130434782609,0.42608695652173906,0.06521739130434782,0.06521739130434782,1414
POST_IB_PRE_OB,251,8,1.0,5.0,0.7236799897350357,0.0677290836653387,0.35059760956175295,0.12749003984063745,0.8146531311095191,0.05976095617529881,0.06772908366533864,1,1,1.0,PASS,PASS,16100,42,8,1.0,0.28187250996015933,0.5637450199203187,0.00398406374501992,0.00398406374501992,1414
POST_OB_PRE_TO,17,8,1.0,5.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,PASS,PASS,115,82,8,1.0,0.2647058823529412,0.670588235294118,0.17647058823529413,0.17647058823529413,1414
PRE_IB,31,9,1.0,5.0,0.6607929515418502,0.032258064516129004,0.3548387096774194,0.16129032258064516,0.7837072973519302,0.03225806451612903,0.12903225806451613,1,1,1.0,PASS,PASS,210,65,9,1.0,0.2258064516129032,0.43225806451612914,0.03225806451612903,0.03225806451612903,1415
POST_IB_PRE_OB,279,9,1.0,5.0,0.669864749540976,0.10035842293906805,0.26164874551971323,0.07526881720430108,0.8488522668844535,0.053763440860215055,0.021505376344086023,2,1,0.9642857142857143,PASS,PASS,21654,65,9,1.0,0.30645161290322576,0.6612903225806451,0.007168458781362007,0.0035842293906810036,1415
POST_OB_PRE_TO,16,9,1.0,5.0,0.9473684210526315,0.0,0.09375,0.0,0.9851411589895989,0.0,0.0,1,1,0.5,PASS,PASS,112,85,9,1.0,0.3125,0.65625,0.0625,0.0625,1415
PRE_IB,88,8,1.0,5.0,0.8925246076084066,0.03409090909090906,0.06818181818181818,0.03409090909090909,0.9232247034562984,0.03409090909090909,0.0,2,2,0.6666666666666666,PASS,PASS,702,37,8,1.0,0.08522727272727271,0.4204545454545454,0.022727272727272728,0.022727272727272728,1416
POST_IB_PRE_OB,350,8,1.0,5.0,0.9647542331086635,0.0,0.05714285714285716,0.0,0.9937364398106378,0.0,0.0,2,3,0.8,PASS,PASS,21229,37,8,1.0,0.16857142857142854,0.41285714285714287,0.005714285714285714,0.008571428571428572,1416
POST_OB_PRE_TO,17,8,1.0,5.0,0.8983050847457626,0.0,0.11764705882352944,0.0,0.961439588688946,0.0,0.0,2,1,0.5,PASS,PASS,122,83,8,1.0,0.32352941176470584,0.676470588235294,0.11764705882352941,0.058823529411764705,1416
PRE_IB,75,8,1.0,5.0,0.9532676159182183,0.0,0.053333333333333344,0.0,0.9913466738777716,0.0,0.0,2,2,0.875,PASS,PASS,1029,59,8,1.0,0.18666666666666665,0.49200000000000016,0.02666666666666667,0.02666666666666667,1417
POST_IB_PRE_OB,279,8,1.0,5.0,0.9783171186089837,0.0,0.032258064516129004,0.0,0.9977300217880334,0.0,0.0,2,2,0.9285714285714286,PASS,PASS,17922,59,8,1.0,0.1845878136200717,0.502867383512545,0.007168458781362007,0.007168458781362007,1417
POST_OB_PRE_TO,16,8,1.0,5.0,0.9259259259259258,0.0,0.0625,0.0,0.9698340874811463,0.0,0.0,2,2,0.5,PASS,PASS,108,84,8,1.0,0.34375,0.6875,0.125,0.125,1417
PRE_IB,26,8,1.0,5.0,0.7188498402555912,0.019230769230769246,0.34615384615384615,0.23076923076923078,0.8302405498281786,0.11538461538461539,0.11538461538461539,1,1,1.0,PASS,PASS,181,70,7,0.875,0.25,0.4423076923076923,0.038461538461538464,0.038461538461538464,1418
POST_IB_PRE_OB,281,8,1.0,5.0,0.6086290528465663,0.14946619217081852,0.38790035587188615,0.18861209964412812,0.7249519977067073,0.021352313167259787,0.16725978647686832,2,2,0.9310344827586207,PASS,PASS,27308,70,7,0.875,0.2918149466192171,0.7508896797153025,0.0071174377224199285,0.0071174377224199285,1418
POST_OB_PRE_TO,17,8,1.0,5.0,0.9999999999999999,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,3,3,1.0,PASS,PASS,116,83,8,1.0,0.29411764705882354,0.6588235294117645,0.17647058823529413,0.17647058823529413,1418
PRE_IB,87,8,1.0,5.0,0.7835332606324974,0.0689655172413793,0.10344827586206895,0.06896551724137931,0.8198750399051398,0.06896551724137931,0.0,1,4,0.7777777777777778,PASS,PASS,1352,48,8,1.0,0.38505747126436785,0.7172413793103453,0.011494252873563218,0.04597701149425287,1419
POST_IB_PRE_OB,428,8,1.0,5.0,0.947987112240073,0.0,0.06074766355140193,0.011682242990654205,0.9840381363060077,0.0,0.011682242990654205,4,4,0.813953488372093,PASS,PASS,51449,48,8,1.0,0.2827102803738318,0.5545560747663553,0.009345794392523364,0.009345794392523364,1419
POST_OB_PRE_TO,18,8,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,PASS,PASS,121,81,8,1.0,0.3055555555555556,0.6111111111111112,0.2222222222222222,0.2222222222222222,1419
PRE_IB,54,9,1.0,5.0,0.8462623413258108,0.04629629629629631,0.1296296296296297,0.05555555555555555,0.9267762480454598,0.05555555555555555,0.0,2,2,1.0,PASS,PASS,581,58,9,1.0,0.16666666666666666,0.4074074074074074,0.037037037037037035,0.037037037037037035,1420
POST_IB_PRE_OB,258,9,1.0,5.0,0.7356801548418316,0.038759689922480633,0.2674418604651163,0.050387596899224806,0.8404897086415266,0.0,0.050387596899224806,1,1,0.9615384615384616,PASS,PASS,19910,58,9,1.0,0.21705426356589147,0.5261627906976745,0.003875968992248062,0.003875968992248062,1420
POST_OB_PRE_TO,17,9,1.0,5.0,0.9055118110236222,0.0,0.11764705882352944,0.0,0.9627329192546585,0.0,0.0,2,2,1.0,PASS,PASS,124,85,9,1.0,0.29411764705882354,0.6176470588235294,0.11764705882352941,0.11764705882352941,1420
PRE_IB,59,11,1.0,5.0,0.873671782762692,0.03389830508474578,0.1355932203389833,0.01694915254237288,0.9492952804257558,0.01694915254237288,0.0,3,3,1.0,PASS,PASS,580,50,11,1.0,0.1016949152542373,0.3389830508474576,0.05084745762711865,0.05084745762711865,1421
POST_IB_PRE_OB,294,11,1.0,5.0,0.8782936010037641,0.013605442176870763,0.12823129251700677,0.003401360544217687,0.9635844103592826,0.003401360544217687,0.0,1,1,0.9666666666666667,PASS,PASS,26389,50,11,1.0,0.24489795918367352,0.5164965986394559,0.003401360544217687,0.003401360544217687,1421
POST_OB_PRE_TO,16,11,1.0,5.0,0.8782608695652175,0.0,0.15625,0.0,0.9436201780415431,0.0,0.0,1,1,0.5,PASS,PASS,114,87,11,1.0,0.3125,0.71875,0.0625,0.0625,1421
PRE_IB,41,9,1.0,5.0,0.900373599003736,0.04878048780487804,0.09756097560975618,0.0,0.9722537300410085,0.0,0.0,2,2,1.0,PASS,PASS,239,49,9,1.0,0.17073170731707316,0.3170731707317073,0.04878048780487805,0.04878048780487805,1422
POST_IB_PRE_OB,259,9,1.0,5.0,0.7513380239340912,0.07335907335907338,0.26640926640926643,0.09266409266409266,0.8409976552697374,0.0,0.09266409266409266,2,2,1.0,PASS,PASS,14855,49,9,1.0,0.26640926640926643,0.5328185328185329,0.007722007722007722,0.007722007722007722,1422
POST_OB_PRE_TO,19,9,1.0,5.0,0.8260869565217391,0.0,0.22105263157894733,0.0,0.9095744680851066,0.0,0.0,3,3,1.0,PASS,PASS,148,85,9,1.0,0.34210526315789475,0.6894736842105268,0.15789473684210525,0.15789473684210525,1422
PRE_IB,65,8,1.0,5.0,0.7551219512195121,0.07692307692307693,0.24615384615384617,0.07692307692307693,0.8244478460529192,0.07692307692307693,0.0,1,2,0.5714285714285714,PASS,PASS,1116,61,7,0.875,0.13076923076923086,0.5307692307692308,0.015384615384615385,0.03076923076923077,1423
POST_IB_PRE_OB,409,8,1.0,5.0,0.8732297935209543,0.01466992665036676,0.13740831295843522,0.012224938875305624,0.959204531333135,0.012224938875305624,0.0,1,1,0.2926829268292683,PASS,PASS,59564,61,7,0.875,0.3105134474327629,0.6540342298288508,0.0024449877750611247,0.0024449877750611247,1423
POST_OB_PRE_TO,15,8,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,PASS,PASS,98,85,8,1.0,0.3666666666666667,0.6333333333333334,0.06666666666666667,0.06666666666666667,1423
PRE_IB,55,9,1.0,5.0,0.8168147641831851,0.054545454545454564,0.22181818181818183,0.03636363636363636,0.9145416455970529,0.03636363636363636,0.0,1,1,1.0,PASS,PASS,907,60,9,1.0,0.37727272727272726,0.6545454545454545,0.01818181818181818,0.01818181818181818,1424
POST_IB_PRE_OB,360,9,1.0,5.0,0.9034955704156518,0.020833333333333315,0.09750000000000004,0.0,0.9738904300877105,0.0,0.0,2,2,0.8333333333333334,PASS,PASS,45568,60,9,1.0,0.33333333333333337,0.7194444444444446,0.005555555555555556,0.005555555555555556,1424
POST_OB_PRE_TO,17,9,1.0,5.0,0.9677419354838711,0.0,0.05882352941176472,0.0,0.9924906132665832,0.0,0.0,2,2,1.0,PASS,PASS,122,83,9,1.0,0.38235294117647056,0.6470588235294117,0.11764705882352941,0.11764705882352941,1424
PRE_IB,51,11,1.0,5.0,0.6281645569620253,0.1568627450980392,0.33333333333333326,0.11764705882352941,0.7613075564811881,0.0784313725490196,0.0392156862745098,1,1,0.5,PASS,PASS,1008,86,11,1.0,0.23039215686274506,0.6519607843137255,0.0196078431372549,0.0196078431372549,1425
POST_IB_PRE_OB,369,11,1.0,5.0,0.81015628458848,0.04878048780487809,0.2601626016260163,0.04336043360433604,0.9132559247937614,0.0,0.04336043360433604,3,3,0.5405405405405406,PASS,PASS,55211,86,11,1.0,0.2804878048780488,0.6314363143631436,0.008130081300813009,0.008130081300813009,1425
