node_index,episode_id,decision_node_id,operational_stage,scenario_id,scenario_weight,R_IB,D_OB,D_TX,D_TO,lineage_json,field_source_scenario_ids_json,transform_rule,source_scenario_hash,representation_hash
20,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:e7d59a803a96f5e1dae0e25c169831e46727c10c61ed2f48d91193b7d3887641,POST_IB_PRE_OB,POINT:188,1.0,0.0,1.003852367401123,0.7709400653839111,1.7747924327850342,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e7d59a803a96f5e1dae0e25c169831e46727c10c61ed2f48d91193b7d3887641"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 188, ""D_TO"": 188, ""D_TX"": 188}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:57e83b2492613653739ded36551b17cbc18b7ba12c1c31ee11356dffd32c91e5
21,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:898df12f9e9ad5d75063aec2d97737415010831c7b1cd9922adcfebb43162e9c,PRE_IB,POINT:166,1.0,7.5,0.9396710395812988,0.0,0.9396710395812988,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:898df12f9e9ad5d75063aec2d97737415010831c7b1cd9922adcfebb43162e9c"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 166, ""D_TO"": 166, ""D_TX"": 166}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:89104715b201a63fe98cc3ddd29c53bef35bbd7ccbd1c3b616968ddb96c5be1f
22,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:dd15b0e0e4b7410a0aded843d484f6aaeb4f0aeaa81cd21ab039d80c733cdf59,PRE_IB,POINT:166,1.0,7.5,0.9817032814025879,0.0,0.9817032814025879,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:dd15b0e0e4b7410a0aded843d484f6aaeb4f0aeaa81cd21ab039d80c733cdf59"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 166, ""D_TO"": 166, ""D_TX"": 166}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:006f394fdfd12a3fcf3369212b1e45c406db6929c8726be882738da40d9e8116
23,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:6a330f354b4427890f48909dcf9aac06ed5c10c80943e71a5dc3c64c360e93a5,POST_IB_PRE_OB,POINT:103,1.0,0.0,0.9157682061195374,1.3009480237960815,2.216716229915619,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:6a330f354b4427890f48909dcf9aac06ed5c10c80943e71a5dc3c64c360e93a5"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 103, ""D_TO"": 103, ""D_TX"": 103}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:2948d2fd01f8c64f81c47118d16c77aabc72f8ebb39b774304439a595c8310fb
24,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:5133d55e28411b271d276caefa5fa5992aac3c3f99e10356fa25ea1719bc9394,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.5932473540306091,0.6941531896591187,1.2874005436897278,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:5133d55e28411b271d276caefa5fa5992aac3c3f99e10356fa25ea1719bc9394"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:0f8c171a11946b22fc009f86c3710b9c0d393e724a05d6f536c4d65e220fa407
25,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:37881ebcc358e6425e2eb083177e00a0169aba26512cdcf22268575308b4fcc8,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.633515477180481,0.7732775211334229,1.4067929983139038,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:37881ebcc358e6425e2eb083177e00a0169aba26512cdcf22268575308b4fcc8"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:442b0d6ff636b487633c2cb6aaafa9bcd8b0455f013f56f5da90dda9aa28d311
26,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:61db25ccf6ba6b9cf533e3b9d8302bef5d1d277b9100945c97685bb063691eb4,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.6634650230407715,0.8251221179962158,1.4885871410369873,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:61db25ccf6ba6b9cf533e3b9d8302bef5d1d277b9100945c97685bb063691eb4"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:14164e132a4a076d4b4d928c1e15ed7a98aebe9371e298fd7b03e4537b6fa955
27,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:caf4164612b902a5a64500c9730aa04db46be9d444d8951104f5d66b0bbaf5ce,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.6871398687362671,0.8609572649002075,1.5480971336364746,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:caf4164612b902a5a64500c9730aa04db46be9d444d8951104f5d66b0bbaf5ce"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:80942c25268f384acdd218773f30daf7bed5a35f03821127e3348a3abc598577
28,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:1b083cf99e06973d2004d35e1e1cd0bb0c6acdd656f8ac8fe653437c2d5f822c,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.7067575454711914,0.8871533274650574,1.5939108729362488,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:1b083cf99e06973d2004d35e1e1cd0bb0c6acdd656f8ac8fe653437c2d5f822c"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:35476c8fbc57eac25b3268dfc50236c2b02ce4209789cfec4a7b676a3f768797
29,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:f93a3dfdd336c2ca34c49aef9c7f7d8b48e300f769a1eb5304a2f6d6a13eaf4e,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.7236473560333252,0.9073634743690491,1.6310108304023743,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:f93a3dfdd336c2ca34c49aef9c7f7d8b48e300f769a1eb5304a2f6d6a13eaf4e"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:659bcea27e3e88aa40e712ca8716516601cc006718ecb341a9625ccf4bee0606
30,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:f74d6b9c096ee9dd56300d6be1928d40ce472c8d8929a2a47660951455460afa,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.7386671304702759,0.9237534999847412,1.662420630455017,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:f74d6b9c096ee9dd56300d6be1928d40ce472c8d8929a2a47660951455460afa"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:47d063f8fd8124d5f3c8b0e653fd47b67b185d0c06fc6ba52bee5d3e936ebc7f
31,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:326b1bdc6d2112c25bdc3f105eb3f2a7c256c199794b2e11de1be773fab12514,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.7523958683013916,0.9376516342163086,1.6900475025177002,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:326b1bdc6d2112c25bdc3f105eb3f2a7c256c199794b2e11de1be773fab12514"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:8810b2c3ba122f1c33dd94cb322e826204fb2abc1b071d5bdd98a82dd1cf3993
32,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:84fd7e0b730f052649d0570a5813440b67cca613afa26b1053ec667021987eb0,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.7652283310890198,0.9498879909515381,1.7151163220405579,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:84fd7e0b730f052649d0570a5813440b67cca613afa26b1053ec667021987eb0"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:152685b5aa46f251d9502914374bcc45fe0ce7788861f9d101aca9068f0fc185
33,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:e620401c127da00255155bba4866442467d42e1dd98b77de8d700e0ad124e60b,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.7774351239204407,0.9609982371330261,1.7384333610534668,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e620401c127da00255155bba4866442467d42e1dd98b77de8d700e0ad124e60b"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:ee54113bfaa62d881c21c28fe49fa5929c1ece5c19982a06d64f63e2effc9050
34,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:585da2e16e93a68ad752add7a06e96ebc949f6b4f429c84620510ce27d2421e5,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.789201557636261,0.9713250994682312,1.7605266571044922,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:585da2e16e93a68ad752add7a06e96ebc949f6b4f429c84620510ce27d2421e5"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:2a1a7ba6f8cb1386f7e429240ff7c962f613eb87b9140ca11e3b8bbc71d4e7a2
35,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:ad7df70bedffd77a8bdc4e9d38f42a3c1a24ae09d695ae109bafdbcbacb93a90,POST_IB_PRE_OB,POINT:134,1.0,0.0,0.8006555438041687,0.9810914397239685,1.7817469835281372,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:ad7df70bedffd77a8bdc4e9d38f42a3c1a24ae09d695ae109bafdbcbacb93a90"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:a2e1927ae1e019b96b3b44f81247b412c4b789e232a2f97e236b141f7e59db11
36,sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:6c77673e723f7dd14af512ad57bd8acdc2c7c4c27f3f6b5da5e0c03e3d9464b3,POST_OB_PRE_TO,POINT:134,1.0,0.0,0.0,0.93272864818573,0.93272864818573,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:6c77673e723f7dd14af512ad57bd8acdc2c7c4c27f3f6b5da5e0c03e3d9464b3"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 134, ""D_TO"": 134, ""D_TX"": 134}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:95f78ad58388e17f38c4c22faa43d09882092a749c878b0d1cb5ee9185cca7f2
37,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:c5071968e94aa25626dec420e802e3d92ed646e7b1f75b95418fa783dd4a3af5,POST_IB_PRE_OB,POINT:51,1.0,0.0,0.9101846218109131,1.1257678270339966,2.0359524488449097,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:c5071968e94aa25626dec420e802e3d92ed646e7b1f75b95418fa783dd4a3af5"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:bacdda7dac26b4ecb2ef8747b467ae9fb206da0fd254c193a7d286ddfa16cb30
38,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:2191243143247922115b15fc15b1e2d4a26d4e3364fac7469f33bd1d1fc788da,POST_IB_PRE_OB,POINT:51,1.0,0.0,0.9394984245300293,1.2070035934448242,2.1465020179748535,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:2191243143247922115b15fc15b1e2d4a26d4e3364fac7469f33bd1d1fc788da"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:481213e465c90d904ec3fc1b871ca24c6d66a873ccdc761a5a6d636bc90576ec
39,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:914db03a304e5f33bae459da56ca466f65db27e937d6bd3a65cc531d2199bb43,POST_IB_PRE_OB,POINT:51,1.0,0.0,0.9624695181846619,1.2619988918304443,2.224468410015106,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:914db03a304e5f33bae459da56ca466f65db27e937d6bd3a65cc531d2199bb43"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:18f8632ba7bf02bb82e417056443f12a1317005c7a9d740e1412a788821920a8
40,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:e64e09ae2e6c0a80698b89eb4bf387b063c1bb1e7646a7242b15a63a6e805a72,POST_IB_PRE_OB,POINT:51,1.0,0.0,0.9802371263504028,1.297257423400879,2.2774945497512817,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e64e09ae2e6c0a80698b89eb4bf387b063c1bb1e7646a7242b15a63a6e805a72"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:549f4950b5fd87e1ff8e38a5e7db21130297a831e9c631e28046f6b3a5a2a6db
41,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:8e4cdca274db40a875edadf57d190d45a9e53eb497952b6d660556d1c3b1bae0,POST_IB_PRE_OB,POINT:51,1.0,0.0,0.9940471649169922,1.319671392440796,2.313718557357788,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:8e4cdca274db40a875edadf57d190d45a9e53eb497952b6d660556d1c3b1bae0"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:a99b8845bbad4fa9525bdc537fa352e1b367867c45e44190f9cd5114a07b9d2a
42,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:775ce8df63897d147be878c68f80d0dd0e1c36ec9ebc98568d29b2dafc78d068,POST_IB_PRE_OB,POINT:51,1.0,0.0,1.0049681663513184,1.3341835737228394,2.3391517400741577,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:775ce8df63897d147be878c68f80d0dd0e1c36ec9ebc98568d29b2dafc78d068"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:a9fece2dfc04ac8e2a6dd1d1a045a663ee263f945a294c79933a877df3fa3fd9
43,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:65b7fafbac85b37cb5cf5fbb935e61d4b914dadc26026855a1eea1bafd814d2d,POST_IB_PRE_OB,POINT:51,1.0,0.0,1.0138332843780518,1.3439075946807861,2.357740879058838,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:65b7fafbac85b37cb5cf5fbb935e61d4b914dadc26026855a1eea1bafd814d2d"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:57a90bd54d354663302e1b24642daf916909d8448286c0dfc1d9817fdfb7a373
44,sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:bdb5722dbba0f650866f16dd4eb44c76dcb1a7e112c6d69a654343481b44425e,POST_IB_PRE_OB,POINT:51,1.0,0.0,1.02125883102417,1.350718379020691,2.371977210044861,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:bdb5722dbba0f650866f16dd4eb44c76dcb1a7e112c6d69a654343481b44425e"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 51, ""D_TO"": 51, ""D_TX"": 51}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:aeb4aec078c8bb2192aec25e9d2ee7ee308d3c95af8d5fa2c525062d242b608d
