replicate,n_nodes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,top_overlap,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count
175,1599,0.7038929457544713,0.07692307692307693,0.30606629143214514,0.10569105691056911,0.79375,0.8655678722008432,0.06253908692933083,0.043151969981238276,2,2
176,1837,0.7267955474803067,0.06260206859009257,0.23298856831790962,0.05062602068590093,0.782608695652174,0.8909026701427917,0.05062602068590093,0.0,1,1
177,1611,0.7451013990709909,0.0602110490378647,0.2228429546865301,0.025450031036623216,0.7098765432098766,0.9044405820659399,0.016139044072004966,0.00931098696461825,1,1
178,1785,0.7303797054503751,0.05378151260504205,0.2834733893557423,0.06554621848739496,0.7039106145251397,0.8777948389685013,0.03417366946778711,0.03137254901960784,1,1
179,1933,0.7199718069040923,0.0781169167097776,0.27211588204862913,0.07035695809622348,0.4793814432989691,0.8698281686771154,0.0553543714433523,0.015002586652871184,3,2
180,1637,0.6728323180985836,0.07330482590103848,0.3164324984728161,0.1264508246792914,0.7439024390243902,0.8430731223484978,0.07758094074526573,0.04886988393402566,2,1
181,1829,0.6329824725296771,0.09841443411700379,0.27577911427009294,0.08310552214324768,0.7213114754098361,0.7955910663373292,0.08310552214324768,0.0,3,1
182,1801,0.7163403382437482,0.0710716268739589,0.2648528595224875,0.059966685174902834,0.8176795580110497,0.8756707542981581,0.059966685174902834,0.0,2,1
183,1808,0.7027985206112438,0.08185840707964598,0.3125,0.10674778761061947,0.8011049723756906,0.856036397877271,0.05807522123893805,0.048672566371681415,1,3
184,2045,0.6970429918336725,0.07286063569682155,0.29447432762836195,0.07090464547677261,0.7414634146341463,0.8563500395513689,0.05232273838630807,0.018581907090464547,3,2
185,1835,0.7371819687387572,0.06158038147138967,0.22561307901907393,0.02779291553133515,0.7989130434782609,0.8950859744723713,0.02779291553133515,0.0,2,1
186,1812,0.7625602026028018,0.04966887417218535,0.23289183222958054,0.00772626931567329,0.7637362637362637,0.9108245951062512,0.00772626931567329,0.0,2,3
187,1725,0.682980635562841,0.07768115942028986,0.3067826086956523,0.10956521739130434,0.8554913294797688,0.8427221088681384,0.06608695652173913,0.043478260869565216,2,1
188,1700,0.6917781687578867,0.08882352941176472,0.29064705882352954,0.07588235294117647,0.8647058823529412,0.8529420140726086,0.06352941176470588,0.012352941176470587,1,3
189,1742,0.6388205496171716,0.09902411021814006,0.3161882893226178,0.10734787600459242,0.6114285714285714,0.8034921034161351,0.07864523536165327,0.02870264064293915,4,2
190,1757,0.7175467084635431,0.06602162777461573,0.2504268639726807,0.06317586795674444,0.8068181818181818,0.8793784593432415,0.06317586795674444,0.0,2,1
191,1600,0.7596828912305965,0.057187499999999974,0.234375,0.016875,0.625,0.9097529818864569,0.00875,0.008125,5,1
192,1714,0.7030142200512198,0.07759626604434078,0.26861143523920655,0.046674445740956826,0.6686046511627907,0.8663375445265044,0.046674445740956826,0.0,2,2
193,1692,0.669034467559635,0.08628841607565013,0.2919621749408983,0.08806146572104019,0.888235294117647,0.8332339161768874,0.06796690307328605,0.02009456264775414,3,3
194,1918,0.7751556238322427,0.04171011470281544,0.2413972888425443,0.027111574556830033,0.5989583333333334,0.9125059579501846,0.02502606882168926,0.0020855057351407717,2,1
195,1684,0.5992033757658151,0.10035629453681706,0.3616389548693587,0.20368171021377673,0.6331360946745562,0.7643107083262387,0.09916864608076009,0.10451306413301663,1,1
196,1618,0.673881048796,0.07972805933250926,0.2684177997527812,0.07478368355995056,0.6851851851851852,0.8450531098344561,0.07478368355995056,0.0,1,1
197,1727,0.7928454517917938,0.0440069484655472,0.20092646207295894,0.01795020266357846,0.8497109826589595,0.9304308324329117,0.01795020266357846,0.0,3,3
198,1947,0.7330231064112156,0.07241910631741139,0.23677452491011813,0.03133025166923472,0.7076923076923077,0.8931488585139206,0.03133025166923472,0.0,2,1
199,1810,0.6935233838412243,0.09116022099447514,0.29834254143646405,0.09723756906077348,0.8287292817679558,0.8524375239539588,0.03425414364640884,0.06298342541436464,2,2
200,2049,0.7095099495439493,0.07125427037579307,0.2737920937042459,0.0629575402635432,0.6487804878048781,0.8641340722197803,0.0629575402635432,0.0,2,1
201,1872,0.6995358389155898,0.07852564102564108,0.28066239316239344,0.0673076923076923,0.824468085106383,0.8619319444925961,0.03632478632478633,0.030982905982905984,1,1
202,1622,0.7658054378014911,0.05363748458692971,0.21948212083847107,0.011097410604192354,0.7423312883435583,0.9185467705298908,0.006165228113440197,0.004932182490752158,2,4
203,1401,0.760589322360965,0.0713775874375446,0.18986438258386873,0.01641684511063526,0.6028368794326241,0.9157189003030224,0.01641684511063526,0.0,1,2
204,1925,0.7107154882200376,0.06025974025974026,0.27012987012987016,0.06337662337662338,0.9015544041450777,0.8620018255218165,0.025974025974025976,0.0374025974025974,1,2
205,1730,0.7638749589349793,0.057225433526011504,0.2202312138728324,0.04335260115606936,0.7341040462427746,0.910978940425983,0.03641618497109827,0.006936416184971098,1,3
206,1647,0.7208825955356281,0.052216150576806314,0.2671523982999393,0.07103825136612021,0.8363636363636363,0.8752892959725003,0.04310868245294475,0.02792956891317547,1,1
207,2080,0.7158290064068443,0.06995192307692305,0.2682692307692307,0.03942307692307692,0.5048076923076923,0.8679259257987496,0.0375,0.0019230769230769232,2,3
208,1887,0.75379477104258,0.05776364599894013,0.23020667726550134,0.025967143614202437,0.873015873015873,0.8962031010275353,0.025967143614202437,0.0,1,2
209,1801,0.721389447718545,0.0710716268739589,0.26096612992781787,0.056635202665186006,0.7513812154696132,0.8826124425854326,0.04719600222098834,0.009439200444197668,1,2
210,1876,0.7911049034473023,0.05383795309168449,0.18630063965884863,0.026119402985074626,0.8351063829787234,0.9301486084262633,0.014392324093816631,0.011727078891257996,2,3
211,1563,0.696621249113964,0.06397952655150352,0.29046705054382604,0.08957133717210493,0.8598726114649682,0.8717634857063347,0.07037747920665387,0.019193857965451054,2,1
212,1581,0.6982860366189306,0.06957621758380778,0.2922201138519924,0.08349146110056926,0.89937106918239,0.856555797561786,0.0683111954459203,0.015180265654648957,1,1
213,1701,0.713929309899646,0.06937095825984713,0.2821869488536155,0.0564373897707231,0.8947368421052632,0.8685875846027368,0.0411522633744856,0.015285126396237508,1,2
214,1866,0.7183124839308423,0.07288317256162918,0.26688102893890675,0.03912111468381565,0.6524064171122995,0.8711287943162142,0.03912111468381565,0.0,1,2
215,1828,0.73136013539267,0.0637308533916849,0.26531728665207877,0.039934354485776806,0.8087431693989071,0.8873474104672247,0.039934354485776806,0.0,3,2
216,1730,0.7438084681413891,0.05433526011560692,0.2405202312138729,0.03872832369942197,0.7572254335260116,0.898455673176071,0.03872832369942197,0.0,2,1
217,1841,0.5938455355902854,0.13362303096143402,0.33731667571971746,0.18413905486148832,0.5621621621621622,0.7560283888064675,0.10320478001086367,0.08093427485062465,2,3
218,1696,0.696509438691673,0.09198113207547176,0.26591981132075476,0.03773584905660377,0.8058823529411765,0.8618291182769918,0.03714622641509434,0.0005896226415094339,2,1
219,1704,0.7754637297118252,0.041666666666666685,0.2181338028169014,0.014084507042253521,0.7719298245614035,0.9153958663888612,0.014084507042253521,0.0,1,1
220,1970,0.7798473778881165,0.05989847715736041,0.20152284263959386,0.027411167512690356,0.8274111675126904,0.9203720427725148,0.02030456852791878,0.007106598984771574,4,1
221,1646,0.673182465036879,0.08080194410692593,0.3034629404617254,0.10206561360874848,0.7212121212121212,0.8344919149401347,0.08687727825030377,0.015188335358444714,1,1
222,1936,0.7004088898006194,0.08006198347107439,0.26704545454545453,0.059400826446280995,0.7371134020618557,0.8590508695281354,0.059400826446280995,0.0,1,2
223,1598,0.7810628695532092,0.04443053817271592,0.21188986232790985,0.005632040050062578,0.81875,0.9209933547018344,0.005632040050062578,0.0,2,2
224,1981,0.7153547882621775,0.06966178697627462,0.2544169611307421,0.03634528016153458,0.6834170854271356,0.8702118800838422,0.03634528016153458,0.0,1,2
225,1451,0.7159508671152847,0.06616126809097167,0.25775327360441075,0.07856650585802895,0.8424657534246576,0.880216651382881,0.04893177119228118,0.029634734665747762,1,1
226,1751,0.7869420790210349,0.03769274700171332,0.2044545973729298,0.03597944031981725,0.8011363636363636,0.9223838380892383,0.03255282695602513,0.0034266133637921186,1,2
227,1771,0.7120687772333154,0.07679277244494631,0.2778091473743647,0.038396386222473176,0.702247191011236,0.8761499427433397,0.03274985883681536,0.00564652738565782,1,3
228,1601,0.7649392391583942,0.06558400999375391,0.19362898188632105,0.0231105559025609,0.7204968944099379,0.9162240763917054,0.012492192379762648,0.010618363522798251,3,3
229,1714,0.6711162814167668,0.07701283547257873,0.2724620770128354,0.056009334889148193,0.6104651162790697,0.8423461660758197,0.056009334889148193,0.0,2,1
230,1674,0.7237889464404027,0.06511350059737157,0.25908004778972527,0.05555555555555555,0.9047619047619048,0.8826582032085755,0.03464755077658303,0.02090800477897252,3,7
231,1787,0.7353760515558699,0.06547285954113036,0.229994404029099,0.049244543928371576,0.6480446927374302,0.8924894739222435,0.049244543928371576,0.0,2,2
232,1773,0.7974095763969747,0.05358150028200789,0.17766497461928932,0.012972363226170333,0.8146067415730337,0.9330000020497333,0.012972363226170333,0.0,3,1
233,1648,0.7164923780858813,0.0819174757281553,0.2372572815533981,0.03762135922330097,0.7878787878787878,0.8843640726267413,0.016383495145631068,0.021237864077669904,1,3
234,1959,0.7482866661275133,0.05359877488514553,0.24971924451250643,0.02092904543134252,0.7602040816326531,0.8978288200496719,0.02092904543134252,0.0,1,1
235,2041,0.7625689581815953,0.04703576678098975,0.21656050955414008,0.0240078392944635,0.751219512195122,0.9075229948359309,0.0240078392944635,0.0,1,1
236,1770,0.7252762919248662,0.057627118644067776,0.2802824858757063,0.03898305084745763,0.8192090395480226,0.8818533716040424,0.03502824858757062,0.0039548022598870055,3,1
237,1602,0.7733494964128734,0.05742821473158555,0.20093632958801508,0.02122347066167291,0.6770186335403726,0.9234676787330798,0.02122347066167291,0.0,2,3
238,2047,0.7755503569301426,0.04396678065461651,0.23497801660967294,0.018563751831949193,0.8048780487804879,0.9131542150445315,0.016609672691744015,0.0019540791402051783,1,1
239,1754,0.7151560694996685,0.061573546180159644,0.25370581527936154,0.043329532497149374,0.5852272727272727,0.8739032930289135,0.03534777651083238,0.00798175598631699,3,1
240,1685,0.7060128978355655,0.06824925816023739,0.2822551928783384,0.08664688427299704,0.7396449704142012,0.8699896004379664,0.07181008902077152,0.01483679525222552,1,4
241,1746,0.7651550785838354,0.05441008018327609,0.2170675830469645,0.023482245131729668,0.7371428571428571,0.9155537499848821,0.021191294387170677,0.002290950744558992,1,3
242,1652,0.7307798710109182,0.07566585956416472,0.23305084745762716,0.025423728813559324,0.5120481927710844,0.8980196483362467,0.01694915254237288,0.00847457627118644,3,2
243,1923,0.6820495821573129,0.0728029121164846,0.30150806032241284,0.10348413936557463,0.5803108808290155,0.8418693843702001,0.09620384815392616,0.007280291211648466,2,2
244,1714,0.6705516006350596,0.06417736289381559,0.3051341890315053,0.11376896149358226,0.8255813953488372,0.8405434270950929,0.07701283547257877,0.0367561260210035,3,1
245,1780,0.6529647057038759,0.11095505617977522,0.2938202247191012,0.08595505617977528,0.6573033707865169,0.8192857690241333,0.07415730337078652,0.011797752808988765,1,2
246,1784,0.727671642580124,0.06670403587443946,0.24495515695067271,0.03531390134529148,0.4301675977653631,0.8833572173837809,0.03531390134529148,0.0,1,3
247,1745,0.6681533358633676,0.07106017191977076,0.3140401146131805,0.11633237822349571,0.6971428571428572,0.8359392652231245,0.08022922636103152,0.03610315186246418,2,2
248,1767,0.7275435656750465,0.05829088851160158,0.2710809281267685,0.03621958121109225,0.768361581920904,0.8804782909203221,0.03621958121109225,0.0,1,2
249,2044,0.6831785657291473,0.05821917808219179,0.3419765166340508,0.15802348336594912,0.8634146341463415,0.8343966426874375,0.07289628180039139,0.08512720156555773,1,4
250,1819,0.709736426675964,0.06981858163826277,0.2660802638812535,0.05057724024189115,0.8626373626373627,0.8716323959876293,0.05057724024189115,0.0,1,5
251,1656,0.7357723399064078,0.050724637681159424,0.2657004830917874,0.030797101449275364,0.7048192771084337,0.8868655723424247,0.030797101449275364,0.0,2,1
252,1791,0.7645628339540914,0.05639307649357901,0.2127303182579564,0.02568397543271915,0.8388888888888889,0.9091942305460837,0.01786711334450028,0.007816862088218872,3,1
253,1793,0.713005981845743,0.07306190741773566,0.2442833240379253,0.04350250976017847,0.6222222222222222,0.882115365920884,0.04182933630786392,0.0016731734523145567,2,1
254,1640,0.70504678074328,0.07317073170731703,0.2786585365853659,0.06829268292682927,0.6707317073170732,0.8699881010094325,0.061585365853658536,0.006707317073170732,1,2
255,1814,0.6321868047249032,0.0934399117971334,0.3291069459757442,0.1350606394707828,0.6813186813186813,0.8057412202799998,0.08489525909592062,0.050165380374862185,1,2
256,1886,0.6760225766826959,0.10127253446447504,0.2698833510074231,0.0440084835630965,0.5873015873015873,0.8482449241237956,0.020678685047720042,0.02332979851537646,2,1
257,1733,0.7370987032166445,0.07270628967109061,0.24096941719561446,0.029428736295441432,0.8275862068965517,0.8879858383014941,0.029428736295441432,0.0,1,2
258,2057,0.702195865025401,0.09528439474963546,0.22975206611570262,0.05785123966942149,0.8009708737864077,0.8540510014812872,0.05785123966942149,0.0,1,1
259,1884,0.6709020733576727,0.09766454352441611,0.2823779193205945,0.07112526539278131,0.7619047619047619,0.8381219221961306,0.07112526539278131,0.0,2,2
260,2338,0.7602114824103573,0.06544054747647561,0.22412318220701444,0.028229255774165955,0.7222222222222222,0.9054195813748808,0.02480752780153978,0.003421727972626176,3,2
261,1753,0.7629828772436702,0.0656018254420993,0.20867084997147745,0.01825442099258414,0.8409090909090909,0.9089743136452295,0.01825442099258414,0.0,1,2
262,1745,0.5777019582615537,0.11346704871060165,0.36332378223495704,0.2,0.7085714285714285,0.747766437598715,0.10315186246418338,0.09684813753581661,1,2
263,1752,0.6154566313865207,0.11501141552511415,0.3292808219178083,0.1284246575342466,0.6534090909090909,0.7924699852791647,0.08105022831050228,0.04737442922374429,2,2
264,1868,0.7232209454171572,0.05192719486081376,0.2858672376873662,0.06531049250535331,0.6951871657754011,0.8803880545842244,0.03693790149892934,0.028372591006423982,1,1
265,2054,0.7306247362056629,0.06815968841285297,0.25998052580331066,0.048198636806231744,0.6699029126213593,0.8810465464678842,0.04771178188899708,0.0004868549172346641,1,5
266,1741,0.7181480448662457,0.0746697300402068,0.2464101091326824,0.048822515795519814,0.8228571428571428,0.8765783004940293,0.048822515795519814,0.0,1,2
267,1625,0.6964779312066419,0.09599999999999997,0.2694153846153849,0.05846153846153846,0.6871165644171779,0.8689779147904682,0.048615384615384616,0.009846153846153846,2,1
268,1986,0.7063729773614775,0.06898288016112789,0.26460221550855995,0.07099697885196375,0.5778894472361809,0.8643090375244112,0.07099697885196375,0.0,3,2
269,1567,0.7033501487939854,0.0835992342054882,0.26687938736439076,0.05552010210593491,0.5668789808917197,0.8727370630779201,0.04594767070835992,0.009572431397574984,2,1
270,1646,0.607037897680182,0.08080194410692591,0.3681652490886999,0.20413122721749696,0.6484848484848484,0.7739616147832535,0.09477521263669501,0.10935601458080195,1,3
271,1591,0.7155635827170499,0.06536769327467001,0.2564424890006285,0.05719673161533627,0.575,0.8788618955487444,0.054682589566310495,0.00251414204902577,1,1
272,1583,0.716904379549791,0.07138344914718886,0.2552116234996842,0.035375868603916616,0.8050314465408805,0.8843676096512565,0.03474415666456096,0.0006317119393556538,1,2
273,1890,0.6897403281063332,0.08624338624338623,0.2846560846560846,0.05767195767195767,0.7883597883597884,0.8525809438558843,0.05343915343915344,0.004232804232804233,1,1
274,1834,0.7805029488401388,0.050708833151581256,0.19465648854961826,0.019629225736095966,0.7554347826086957,0.9280298315700625,0.015267175572519083,0.004362050163576881,1,1
275,1744,0.6196884804134628,0.1037844036697248,0.3130733944954128,0.12786697247706422,0.7314285714285714,0.7889120690191468,0.08314220183486239,0.04472477064220184,4,2
