stage,q,domain,A_reference,A_comparator,value_retained
TURN,0.3,P_service,58.51533705482508,50.03669995846711,0.8551040201919364
TURN,0.3,P_service,58.51533705482508,50.03669995846711,0.8551040201919364
TURN,0.3,P_service,58.51533705482508,50.03669995846711,0.8551040201919364
TURN,0.3,P_service,61.23852572053527,52.7598886241773,0.8615473348419489
TURN,0.3,P_service,61.23852572053527,52.7598886241773,0.8615473348419489
TURN,0.3,P_service,61.23852572053527,53.6806073741773,0.8765822942758474
TURN,0.3,P_service,61.23852572053527,53.6806073741773,0.8765822942758474
TURN,0.3,P_service,61.23852572053527,53.6806073741773,0.8765822942758474
TURN,0.3,P_service,61.23852572053527,53.6806073741773,0.8765822942758474
TURN,0.3,P_service,61.23852572053527,53.6806073741773,0.8765822942758474
TURN,0.3,P_service,61.23852572053527,53.6806073741773,0.8765822942758474
TURN,0.3,P_service,61.23852572053527,53.6806073741773,0.8765822942758474
TURN,0.3,P_service,64.73462185094355,57.17670350458559,0.8832476636109707
TURN,0.3,P_service,66.48522301353974,57.17670350458559,0.8599911516118632
TURN,0.3,P_service,66.48522301353974,57.17670350458559,0.8599911516118632
TURN,0.3,P_service,66.48522301353974,57.17670350458559,0.8599911516118632
TURN,0.3,P_service,66.48522301353974,57.17670350458559,0.8599911516118632
TURN,0.3,P_service,66.48522301353974,58.04204368085386,0.8730066780257859
TURN,0.3,P_service,68.12093687367864,59.677757540992765,0.876056030345815
TURN,0.3,P_service,68.12093687367864,59.677757540992765,0.876056030345815
TURN,0.3,P_service,68.12093687367864,59.677757540992765,0.876056030345815
TURN,0.3,P_service,72.50566483511115,64.06248550242528,0.8835514528156256
TURN,0.3,P_service,72.50566483511115,64.06248550242528,0.8835514528156256
TURN,0.3,P_service,72.50566483511115,64.06248550242528,0.8835514528156256
TURN,0.3,P_service,73.55706789633564,65.11388856364977,0.8852159340474951
TURN,0.3,P_service,73.55706789633564,65.11388856364977,0.8852159340474951
TURN,0.3,P_service,73.55706789633564,65.11388856364977,0.8852159340474951
TURN,0.3,P_service,73.55706789633564,65.11388856364977,0.8852159340474951
TURN,0.3,P_service,73.55706789633564,65.11388856364977,0.8852159340474951
TURN,0.3,P_service,73.55706789633564,65.11388856364977,0.8852159340474951
TURN,0.3,P_service,73.55706789633564,65.11388856364977,0.8852159340474951
TURN,0.3,R_operating,0.0,0.0,
TURN,0.3,R_operating,0.0,0.0,
TURN,0.3,R_operating,0.0,0.0,
TURN,0.3,R_operating,0.0,0.0,
TURN,0.3,R_operating,0.42963040823815396,0.42963040823815396,1.0
TURN,0.3,R_operating,0.42963040823815396,0.42963040823815396,1.0
TURN,0.3,R_operating,0.42963040823815396,0.42963040823815396,1.0
TURN,0.3,R_operating,0.5579333069850692,0.5579333069850692,1.0
TURN,0.3,R_operating,0.5579333069850692,0.5579333069850692,1.0
TURN,0.3,R_operating,0.5579333069850692,0.5579333069850692,1.0
TURN,0.3,R_operating,0.698460155830253,0.5579333069850692,0.7988047740845848
TURN,0.3,R_operating,0.698460155830253,0.5579333069850692,0.7988047740845848
TURN,0.3,R_operating,0.698460155830253,0.5579333069850692,0.7988047740845848
TURN,0.3,R_operating,0.698460155830253,0.5579333069850692,0.7988047740845848
TURN,0.3,R_operating,0.698460155830253,0.5579333069850692,0.7988047740845848
TURN,0.3,R_operating,0.698460155830253,0.6539026997475488,0.9362061590618019
TURN,0.3,R_operating,0.698460155830253,0.6539026997475488,0.9362061590618019
TURN,0.3,R_operating,0.698460155830253,0.6539026997475488,0.9362061590618019
TURN,0.3,R_operating,0.7020959013258108,0.6575384452431066,0.9365365101853412
TURN,0.3,R_operating,1.0407374760543462,0.996180019971642,0.9571866516697074
TURN,0.3,R_operating,1.0407374760543462,0.996180019971642,0.9571866516697074
TURN,0.3,R_operating,1.0407374760543462,0.996180019971642,0.9571866516697074
TURN,0.3,R_operating,1.0407374760543462,1.0167771671681733,0.9769775669297397
TURN,0.3,R_operating,1.0407374760543462,1.0167771671681733,0.9769775669297397
TURN,0.3,R_operating,1.5644976627489084,1.5405373538627356,0.9846849826262615
TURN,0.3,R_operating,1.5644976627489084,1.5405373538627356,0.9846849826262615
TURN,0.3,R_operating,1.5644976627489084,1.5405373538627356,0.9846849826262615
TURN,0.3,R_operating,1.5644976627489084,1.5405373538627356,0.9846849826262615
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,1.6383602560266337,0.9855862284375759
TURN,0.3,R_operating,1.6623205649128066,2.0651982726647002,1.2423586137689548
TURN,0.3,R_operating,1.6623205649128066,2.314702122809966,1.3924523173611694
TURN,0.3,R_operating,1.7421097411235675,2.3944912990207268,1.3744778773100759
TURN,0.3,R_operating,1.7421097411235675,2.3944912990207268,1.3744778773100759
TURN,0.3,R_operating,2.311018774114199,2.3944912990207268,1.0361193625259588
TURN,0.3,R_operating,2.670679968093563,2.7541524930000905,1.031255158200821
TURN,0.3,R_operating,2.670679968093563,2.7541524930000905,1.031255158200821
TURN,0.3,R_operating,2.670679968093563,2.7541524930000905,1.031255158200821
TURN,0.3,R_operating,2.7326769175576455,2.7541524930000905,1.0078588051534607
TURN,0.3,R_operating,2.7326769175576455,2.7541524930000905,1.0078588051534607
TURN,0.3,R_operating,2.7326769175576455,2.7541524930000905,1.0078588051534607
TURN,0.3,R_operating,2.7326769175576455,2.7541524930000905,1.0078588051534607
TURN,0.3,R_operating,2.7326769175576455,2.9672912831144074,1.085855142278016
TURN,0.3,R_operating,2.781682810430456,2.9672912831144074,1.0667252470295954
TURN,0.3,R_operating,2.781682810430456,2.9672912831144074,1.0667252470295954
TURN,0.3,R_operating,2.781682810430456,2.9672912831144074,1.0667252470295954
TURN,0.3,R_operating,2.7889702158617267,2.974578688545678,1.0665508981158491
TURN,0.3,R_operating,2.7889702158617267,2.974578688545678,1.0665508981158491
TURN,0.3,R_operating,3.405213466273662,3.590821938957613,1.0545071475025802
TURN,0.3,R_operating,3.405213466273662,3.590821938957613,1.0545071475025802
TURN,0.3,R_operating,3.4855916878078546,3.6712001604918054,1.0532502052185817
TURN,0.3,R_operating,3.976072972909705,4.161681445593656,1.0466813546805007
TURN,0.3,R_operating,3.976072972909705,4.161681445593656,1.0466813546805007
TURN,0.3,R_operating,3.976072972909705,4.161681445593656,1.0466813546805007
TURN,0.3,R_operating,3.976072972909705,4.161681445593656,1.0466813546805007
TURN,0.3,R_operating,3.976072972909705,4.161681445593656,1.0466813546805007
TURN,0.3,R_operating,3.976072972909705,4.161681445593656,1.0466813546805007
TURN,0.3,R_operating,3.976072972909705,4.161681445593656,1.0466813546805007
TURN,0.3,R_operating,3.976072972909705,4.230529937053741,1.0639970558583143
TURN,0.3,R_operating,3.976072972909705,4.230529937053741,1.0639970558583143
TURN,0.3,R_operating,3.976072972909705,4.230529937053741,1.0639970558583143
TURN,0.3,R_operating,3.976072972909705,4.230529937053741,1.0639970558583143
TURN,0.3,R_operating,3.976072972909705,4.230529937053741,1.0639970558583143
TURN,0.3,R_operating,4.273293802318321,4.527750766462357,1.0595458622587546
TURN,0.3,R_operating,4.273293802318321,4.527750766462357,1.0595458622587546
TURN,0.3,R_operating,4.329601384875522,4.527750766462357,1.0457661950772246
TURN,0.3,R_operating,4.329601384875522,4.527750766462357,1.0457661950772246
TURN,0.3,R_operating,4.329601384875522,4.527750766462357,1.0457661950772246
TURN,0.3,R_operating,4.407643451659632,4.605792833246467,1.0449558553816836
TURN,0.3,R_operating,4.420785815386725,4.605792833246467,1.0418493511302487
TURN,0.3,R_operating,4.493242174877477,4.678249192737219,1.0411745039904925
TURN,0.3,R_operating,4.493242174877477,4.678249192737219,1.0411745039904925
TURN,0.3,R_operating,4.493242174877477,4.678249192737219,1.0411745039904925
TURN,0.3,R_operating,4.632956724499045,4.817963742358787,1.0399328180385166
TURN,0.3,R_operating,4.632956724499045,4.817963742358787,1.0399328180385166
TURN,0.3,R_operating,4.632956724499045,4.817963742358787,1.0399328180385166
TURN,0.3,R_operating,4.632956724499045,4.817963742358787,1.0399328180385166
TURN,0.3,R_operating,4.632956724499045,4.817963742358787,1.0399328180385166
TURN,0.3,R_operating,4.632956724499045,4.817963742358787,1.0399328180385166
TURN,0.3,R_operating,4.632956724499045,4.817963742358787,1.0399328180385166
TURN,0.3,R_operating,4.815796317161685,5.000803335021427,1.038416703214886
TURN,0.3,R_operating,4.815796317161685,5.000803335021427,1.038416703214886
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.815796317161685,5.035133454400292,1.0455453517535556
TURN,0.3,R_operating,4.820655187220937,5.035133454400292,1.0444915180301455
TURN,0.3,R_operating,4.820655187220937,5.035133454400292,1.0444915180301455
TURN,0.3,R_operating,4.820655187220937,5.035133454400292,1.0444915180301455
TURN,0.3,R_operating,4.820655187220937,5.035133454400292,1.0444915180301455
TURN,0.3,R_operating,4.820655187220937,5.035133454400292,1.0444915180301455
TURN,0.3,R_operating,4.957764886484174,5.172243153663529,1.0432610807672755
TURN,0.3,R_operating,4.957764886484174,5.172243153663529,1.0432610807672755
TURN,0.3,R_operating,4.957764886484174,5.172243153663529,1.0432610807672755
TURN,0.3,R_operating,4.982047448099284,5.196525715278638,1.0430502257181795
TURN,0.3,R_operating,4.982047448099284,5.196525715278638,1.0430502257181795
TURN,0.3,R_operating,4.982047448099284,5.196525715278638,1.0430502257181795
TURN,0.3,R_operating,5.0510728716633,5.265551138842655,1.0424619229674126
TURN,0.3,R_operating,5.0510728716633,5.265551138842655,1.0424619229674126
TURN,0.3,R_operating,5.0510728716633,5.265551138842655,1.0424619229674126
TURN,0.3,R_operating,5.0510728716633,5.265551138842655,1.0424619229674126
TURN,0.3,R_operating,5.0510728716633,5.265551138842655,1.0424619229674126
TURN,0.3,R_operating,5.0510728716633,5.265551138842655,1.0424619229674126
TURN,0.3,R_operating,5.0510728716633,5.265551138842655,1.0424619229674126
TAXI,0.3,F,0.0,0.0,
TAXI,0.3,F,0.0,0.0,
TAXI,0.3,F,0.04885622977027723,0.04885622977027723,1.0
TAXI,0.3,F,0.04885622977027723,0.04885622977027723,1.0
TAXI,0.3,F,0.1268314379777765,0.1268314379777765,1.0
TAXI,0.3,F,0.1268314379777765,0.1268314379777765,1.0
TAXI,0.3,F,0.1268314379777765,0.1268314379777765,1.0
TAXI,0.3,F,0.1268314379777765,0.1268314379777765,1.0
TAXI,0.3,F,0.18102565088057945,0.18102565088057945,1.0
TAXI,0.3,F,0.30678771666985516,0.30678771666985516,1.0
TAXI,0.3,F,0.30678771666985516,0.30678771666985516,1.0
TAXI,0.3,F,0.3728929043493021,0.3728929043493021,1.0
TAXI,0.3,F,0.3728929043493021,0.3728929043493021,1.0
TAXI,0.3,F,0.3728929043493021,0.3728929043493021,1.0
TAXI,0.3,F,0.3728929043493021,0.3728929043493021,1.0
TAXI,0.3,F,0.3728929043493021,0.3728929043493021,1.0
TAXI,0.3,F,0.3728929043493021,0.3728929043493021,1.0
TAXI,0.3,F,0.47895427769813503,0.47895427769813503,1.0
TAXI,0.3,F,0.5675233083252627,0.5675233083252627,1.0
TAXI,0.3,F,0.5675233083252627,0.5675233083252627,1.0
TAXI,0.3,F,0.6596169776400477,0.6596169776400477,1.0
TAXI,0.3,F,0.7460007054174284,0.7460007054174284,1.0
TAXI,0.3,F,0.8323311044461912,0.8323311044461912,1.0
TAXI,0.3,F,0.8323311044461912,0.8323311044461912,1.0
TAXI,0.3,F,0.8323311044461912,0.8323311044461912,1.0
TAXI,0.3,F,0.8323311044461912,0.8323311044461912,1.0
TAXI,0.3,F,0.8727906425886984,0.8323311044461912,0.9536434785523087
TAXI,0.3,F,0.8727906425886984,0.8323311044461912,0.9536434785523087
TAXI,0.3,F,0.8727906425886984,0.8323311044461912,0.9536434785523087
TAXI,0.3,F,0.8727906425886984,0.8323311044461912,0.9536434785523087
TAXI,0.3,F,0.8727906425886984,0.8323311044461912,0.9536434785523087
TAXI,0.3,F,0.9520284094310033,0.9115688712884961,0.9575017533702712
TAXI,0.3,F,1.0424066020918676,1.0019470639493604,0.9611864141484576
TAXI,0.3,F,1.1373546254593856,1.0968950873168783,0.9644266289186934
TAXI,0.3,F,1.1373546254593856,1.0968950873168783,0.9644266289186934
TAXI,0.3,F,1.1373546254593856,1.137368080303384,1.0000118299461727
TAXI,0.3,F,1.2348514402591522,1.2348648951031507,1.0000108959212095
TAXI,0.3,F,1.2348514402591522,1.2348648951031507,1.0000108959212095
TAXI,0.3,F,1.2348514402591522,1.2348648951031507,1.0000108959212095
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.299105670314532,1.2991191251585306,1.0000103570050582
TAXI,0.3,F,1.383415350943705,1.3834288057877036,1.0000097258166099
TAXI,0.3,F,1.383415350943705,1.3834288057877036,1.0000097258166099
TAXI,0.3,F,1.383415350943705,1.3834288057877036,1.0000097258166099
TAXI,0.3,F,1.451360649403086,1.4513741042470845,1.0000092705035126
TAXI,0.3,F,1.451360649403086,1.4513741042470845,1.0000092705035126
TAXI,0.3,F,1.498908596988527,1.4989220518325255,1.0000089764272655
TAXI,0.3,F,1.498908596988527,1.4989220518325255,1.0000089764272655
TAXI,0.3,F,1.5535352899442196,1.5535487447882181,1.0000086607907046
TAXI,0.3,F,1.5535352899442196,1.5535487447882181,1.0000086607907046
TAXI,0.3,F,1.5535352899442196,1.5535487447882181,1.0000086607907046
TAXI,0.3,F,1.5535352899442196,1.5535487447882181,1.0000086607907046
TAXI,0.3,F,1.5535352899442196,1.5535487447882181,1.0000086607907046
TAXI,0.3,F,1.5535352899442196,1.5535487447882181,1.0000086607907046
TAXI,0.3,F,1.5957105414419515,1.59572399628595,1.000008431882631
TAXI,0.3,F,1.5957105414419515,1.59572399628595,1.000008431882631
TAXI,0.3,P,0.0,0.0,
TAXI,0.3,P,0.0,0.0,
TAXI,0.3,P,0.03156769662604774,0.03156769662604774,1.0
TAXI,0.3,P,0.03156769662604774,0.03156769662604774,1.0
TAXI,0.3,P,0.08398264158475297,0.08398264158475297,1.0
TAXI,0.3,P,0.08398264158475297,0.08398264158475297,1.0
TAXI,0.3,P,0.08398264158475297,0.08398264158475297,1.0
TAXI,0.3,P,0.08398264158475297,0.08398264158475297,1.0
TAXI,0.3,P,0.16218776633583237,0.16218776633583237,1.0
TAXI,0.3,P,0.348784767825341,0.348784767825341,1.0
TAXI,0.3,P,0.348784767825341,0.348784767825341,1.0
TAXI,0.3,P,0.3837371747172116,0.3837371747172116,1.0
TAXI,0.3,P,0.3837371747172116,0.3837371747172116,1.0
TAXI,0.3,P,0.3837371747172116,0.3837371747172116,1.0
TAXI,0.3,P,0.3837371747172116,0.3837371747172116,1.0
TAXI,0.3,P,0.3837371747172116,0.3837371747172116,1.0
TAXI,0.3,P,0.3837371747172116,0.3837371747172116,1.0
TAXI,0.3,P,0.5551118296694217,0.5551118296694217,1.0
TAXI,0.3,P,0.6330443027845531,0.6330443027845531,1.0
TAXI,0.3,P,0.6330443027845531,0.6330443027845531,1.0
TAXI,0.3,P,0.6791059006790765,0.6791059006790765,1.0
TAXI,0.3,P,0.8062830238466352,0.8062830238466352,1.0
TAXI,0.3,P,0.8474094648594155,0.8474094648594155,1.0
TAXI,0.3,P,0.8474094648594155,0.8474094648594155,1.0
TAXI,0.3,P,0.8474094648594155,0.8474094648594155,1.0
TAXI,0.3,P,0.8474094648594155,0.8474094648594155,1.0
TAXI,0.3,P,0.9104978358647057,0.8474094648594155,0.9307100264050878
TAXI,0.3,P,0.9104978358647057,0.8474094648594155,0.9307100264050878
TAXI,0.3,P,0.9104978358647057,0.8474094648594155,0.9307100264050878
TAXI,0.3,P,0.9104978358647057,0.8474094648594155,0.9307100264050878
TAXI,0.3,P,0.9104978358647057,0.8474094648594155,0.9307100264050878
TAXI,0.3,P,1.0135144259428122,0.950426054937522,0.9377528633136102
TAXI,0.3,P,1.0445222983523919,0.9814339273471017,0.9396007427464167
TAXI,0.3,P,1.1795243557067456,1.1164359847014553,0.94651371911054
TAXI,0.3,P,1.1795243557067456,1.1164359847014553,0.94651371911054
TAXI,0.3,P,1.1795243557067456,1.1342361513362844,0.9616046890839101
TAXI,0.3,P,1.2990514505235118,1.2537632461530506,0.9651374821588397
TAXI,0.3,P,1.2990514505235118,1.2537632461530506,0.9651374821588397
TAXI,0.3,P,1.2990514505235118,1.2537632461530506,0.9651374821588397
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.3669351453786702,1.321646941008209,0.9668687980380258
TAXI,0.3,P,1.4063972153058288,1.3611090109353676,0.9677984257380565
TAXI,0.3,P,1.4063972153058288,1.3611090109353676,0.9677984257380565
TAXI,0.3,P,1.4063972153058288,1.3611090109353676,0.9677984257380565
TAXI,0.3,P,1.5125874252824019,1.4672992209119406,0.9700591161783552
TAXI,0.3,P,1.5125874252824019,1.4672992209119406,0.9700591161783552
TAXI,0.3,P,1.5308856386374472,1.485597434266986,0.9704169905135633
TAXI,0.3,P,1.5308856386374472,1.485597434266986,0.9704169905135633
TAXI,0.3,P,1.5664920101568858,1.5212038057864246,0.9710894124726972
TAXI,0.3,P,1.5664920101568858,1.5212038057864246,0.9710894124726972
TAXI,0.3,P,1.5664920101568858,1.5212038057864246,0.9710894124726972
TAXI,0.3,P,1.5664920101568858,1.5212038057864246,0.9710894124726972
TAXI,0.3,P,1.5664920101568858,1.5212038057864246,0.9710894124726972
TAXI,0.3,P,1.5664920101568858,1.5212038057864246,0.9710894124726972
TAXI,0.3,P,1.5867381772400202,1.541449972869559,0.9714583004177566
TAXI,0.3,P,1.5867381772400202,1.541449972869559,0.9714583004177566
TAXI,0.3,R,0.0,0.0,
TAXI,0.3,R,0.0,0.0,
TAXI,0.3,R,0.2931373786216634,0.2931373786216634,1.0
TAXI,0.3,R,0.2931373786216634,0.2931373786216634,1.0
TAXI,0.3,R,0.7609886278666589,0.7609886278666589,1.0
TAXI,0.3,R,0.7609886278666589,0.7609886278666589,1.0
TAXI,0.3,R,0.7609886278666589,0.7609886278666589,1.0
TAXI,0.3,R,0.7609886278666589,0.7609886278666589,1.0
TAXI,0.3,R,1.0861539052834766,1.0861539052834766,1.0
TAXI,0.3,R,1.8407263000191307,1.8407263000191307,1.0
TAXI,0.3,R,1.8407263000191307,1.8407263000191307,1.0
TAXI,0.3,R,2.2373574260958122,2.2373574260958122,1.0
TAXI,0.3,R,2.2373574260958122,2.2373574260958122,1.0
TAXI,0.3,R,2.2373574260958122,2.2373574260958122,1.0
TAXI,0.3,R,2.2373574260958122,2.2373574260958122,1.0
TAXI,0.3,R,2.2373574260958122,2.2373574260958122,1.0
TAXI,0.3,R,2.2373574260958122,2.2373574260958122,1.0
TAXI,0.3,R,2.8737256661888098,2.8737256661888098,1.0
TAXI,0.3,R,3.4051398499515755,3.4051398499515755,1.0
TAXI,0.3,R,3.4051398499515755,3.4051398499515755,1.0
TAXI,0.3,R,3.957701865840286,3.957701865840286,1.0
TAXI,0.3,R,4.47600423250457,4.47600423250457,1.0
TAXI,0.3,R,4.993986626677147,4.993986626677147,1.0
TAXI,0.3,R,4.993986626677147,4.993986626677147,1.0
TAXI,0.3,R,4.993986626677147,4.993986626677147,1.0
TAXI,0.3,R,4.993986626677147,4.993986626677147,1.0
TAXI,0.3,R,5.236743855532191,4.993986626677147,0.9536434785523087
TAXI,0.3,R,5.236743855532191,4.993986626677147,0.9536434785523087
TAXI,0.3,R,5.236743855532191,4.993986626677147,0.9536434785523087
TAXI,0.3,R,5.236743855532191,4.993986626677147,0.9536434785523087
TAXI,0.3,R,5.236743855532191,4.993986626677147,0.9536434785523087
TAXI,0.3,R,5.71217045658602,5.469413227730977,0.9575017533702712
TAXI,0.3,R,6.254439612551207,6.011682383696163,0.9611864141484576
TAXI,0.3,R,6.824127752756314,6.5813705239012705,0.9644266289186934
TAXI,0.3,R,6.824127752756314,6.5813705239012705,0.9644266289186934
TAXI,0.3,R,6.824127752756314,6.824208481820305,1.0000118299461727
TAXI,0.3,R,7.409108641554914,7.409189370618905,1.0000108959212095
TAXI,0.3,R,7.409108641554914,7.409189370618905,1.0000108959212095
TAXI,0.3,R,7.409108641554914,7.409189370618905,1.0000108959212095
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,7.794634021887193,7.794714750951185,1.0000103570050582
TAXI,0.3,R,8.300492105662231,8.300572834726223,1.0000097258166099
TAXI,0.3,R,8.300492105662231,8.300572834726223,1.0000097258166099
TAXI,0.3,R,8.300492105662231,8.300572834726223,1.0000097258166099
TAXI,0.3,R,8.708163896418517,8.708244625482509,1.0000092705035128
TAXI,0.3,R,8.708163896418517,8.708244625482509,1.0000092705035128
TAXI,0.3,R,8.993451581931163,8.993532310995155,1.0000089764272655
TAXI,0.3,R,8.993451581931163,8.993532310995155,1.0000089764272655
TAXI,0.3,R,9.32121173966532,9.321292468729311,1.0000086607907048
TAXI,0.3,R,9.32121173966532,9.321292468729311,1.0000086607907048
TAXI,0.3,R,9.32121173966532,9.321292468729311,1.0000086607907048
TAXI,0.3,R,9.32121173966532,9.321292468729311,1.0000086607907048
TAXI,0.3,R,9.32121173966532,9.321292468729311,1.0000086607907048
TAXI,0.3,R,9.32121173966532,9.321292468729311,1.0000086607907048
TAXI,0.3,R,9.574263248651711,9.574343977715703,1.000008431882631
TAXI,0.3,R,9.574263248651711,9.574343977715703,1.000008431882631
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
TAXI,0.3,F_continuity,0.0,0.0,
