table_or_source,actual_column,source_column,dtype,unit,nonmissing_count,missing_rate,unique_count,example_values,time_semantics,availability_semantics,current_consumers,candidate_roles,proposed_preprocessing,retain_status,alias_target,evidence_support,notes
snapshots,passenger_handling_available,passenger_handling_available,bool,unspecified,142659,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_missing,state_missing,bool,unspecified,142659,0.0,2,"[""True"", ""False""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,weather_missing,weather_missing,bool,unspecified,142659,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,flow_missing,flow_missing,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_missing,passenger_proxy_missing,bool,unspecified,142659,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,reference_level,reference_level,object,unspecified,142659,0.0,1,"[""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|part_adv,REFERENCE|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,fallback_level,fallback_level,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,formal_eligible,formal_eligible,bool,unspecified,142659,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,debug_only,debug_only,bool,unspecified,142659,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,exclusion_reason,exclusion_reason,object,unspecified,142659,0.0,5,"[""RECORD_NOT_AVAILABLE_BY_T"", ""FAILED_QUALITY_CHECK"", ""FLIGHT_COMPLETED_BEFORE_SNAPSHOT""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,trigger_event_group_id,trigger_event_group_id,object,unspecified,142659,0.0,12,"[""652893f31481336b137c0005"", ""a239433387804ca36ac0262b"", ""9b6aa54f2df6bddb8a939eae""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,has_predecessor_candidate,has_predecessor_candidate,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",calendar_date,derived_or_not_applicable,overall_run|part_adv|M1,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,has_supported_predecessor,has_supported_predecessor,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_flight_id,predecessor_flight_id,object,unspecified,127854,0.10377894139171029,4525,"[""b61ba549f85ef28e48fdd5abe673d3af"", ""095007907729b450b95f254de6471467"", ""937cdf7f1c970eccb072b44fd250058f""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_firstseen_proxy,predecessor_firstseen_proxy,"datetime64[ns, UTC]",unspecified,13779,0.9034130338779888,538,"[""2022-05-01 19:21:20+00:00"", ""2022-05-01 20:24:21+00:00"", ""2022-05-01 19:23:30+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_lastseen_proxy,predecessor_lastseen_proxy,"datetime64[ns, UTC]",unspecified,13779,0.9034130338779888,535,"[""2022-05-01 21:24:08+00:00"", ""2022-05-01 21:49:52+00:00"", ""2022-05-01 21:01:51+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME|FORBIDDEN_MODEL_INPUT,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_observed_duration,predecessor_observed_duration,float64,unspecified,13779,0.9034130338779888,519,"[""122.8"", ""85.51666666666667"", ""98.35""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_origin_inferred,predecessor_origin_inferred,object,unspecified,13779,0.9034130338779888,84,"[""EHAM"", ""LIRF"", ""LFPG""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_destination_inferred,predecessor_destination_inferred,object,unspecified,13779,0.9034130338779888,6,"[""LEMD"", ""LEBL"", ""EDDF""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_endpoint_quality,predecessor_endpoint_quality,object,unspecified,13779,0.9034130338779888,1,"[""COMPLETE_INFERRED_AIRPORT_PAIR""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_trajectory_coverage,predecessor_trajectory_coverage,float64,unspecified,10575,0.9258721847202069,1,"[""1.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_registration_match,predecessor_registration_match,boolean,unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_typecode_match,predecessor_typecode_match,boolean,unspecified,11925,0.9164090593653398,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_aircraft_group,predecessor_aircraft_group,object,unspecified,13779,0.9034130338779888,5,"[""narrow_body"", ""regional"", ""other""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,observed_ground_gap_minutes,observed_ground_gap_minutes,float64,unspecified,13779,0.9034130338779888,519,"[""405.6166666666667"", ""389.7"", ""440.05""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,ground_gap_deviation_from_reference,ground_gap_deviation_from_reference,float64,unspecified,13779,0.9034130338779888,535,"[""310.7166666666667"", ""314.9"", ""345.15""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,REFERENCE|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,airport_continuity,airport_continuity,boolean,unspecified,13779,0.9034130338779888,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_movement_deviation_proxy,predecessor_movement_deviation_proxy,float64,unspecified,13779,0.9034130338779888,447,"[""5.833333333333329"", ""6.950000000000003"", ""4.733333333333334""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_completion_state,predecessor_completion_state,object,unspecified,13779,0.9034130338779888,1,"[""COMPLETED_BEFORE_CURRENT""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,turnaround_pressure_proxy,turnaround_pressure_proxy,float64,unspecified,13779,0.9034130338779888,194,"[""0.0"", ""0.23225983603342096"", ""0.15236942234520917""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,continuation_risk_proxy,continuation_risk_proxy,float64,unspecified,13779,0.9034130338779888,329,"[""0.023751357220412578"", ""0.04063535373221596"", ""0.024063718013895955""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,previous_leg_observation_quality,previous_leg_observation_quality,float64,unspecified,13779,0.9034130338779888,2,"[""0.68"", ""0.85""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_match_confidence,predecessor_match_confidence,float64,unspecified,13779,0.9034130338779888,1,"[""0.85""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_evidence_tier,predecessor_evidence_tier,object,unspecified,13779,0.9034130338779888,1,"[""R3_COVERAGE_AWARE""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_support_rule,predecessor_support_rule,object,unspecified,13779,0.9034130338779888,1,"[""R3_COVERAGE_AWARE""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_support_status,predecessor_support_status,object,unspecified,142659,0.0,2,"[""UNSUPPORTED"", ""SUPPORTED""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,predecessor_rejection_reason,predecessor_rejection_reason,object,unspecified,142659,0.0,6,"[""NO_PREDECESSOR_CANDIDATE"", ""AIRPORT_DISCONTINUITY"", ""ENDPOINT_QUALITY_UNSUPPORTED""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,nearest_raw_candidate_id,nearest_raw_candidate_id,object,unspecified,127854,0.10377894139171029,4546,"[""b61ba549f85ef28e48fdd5abe673d3af"", ""095007907729b450b95f254de6471467"", ""937cdf7f1c970eccb072b44fd250058f""]",calendar_date,derived_or_not_applicable,overall_run|part_adv,IDENTITY|TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,selected_supported_predecessor_id,selected_supported_predecessor_id,object,unspecified,13779,0.9034130338779888,539,"[""48d13332c779d2b8bbec6c78f166fce3"", ""1fe77042cfff010bf11f0df4660919a4"", ""490fd15a0742440c26c294a4a6180884""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,raw_candidate_rejection_reason,raw_candidate_rejection_reason,object,unspecified,142659,0.0,4,"[""NO_PREDECESSOR_CANDIDATE"", ""AIRPORT_DISCONTINUITY"", ""ENDPOINT_QUALITY_UNSUPPORTED""]",calendar_date,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,search_depth,search_depth,int64,unspecified,142659,0.0,22,"[""0"", ""1"", ""3""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,period,period,object,unspecified,142659,0.0,1,"[""2022-05""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,_predecessor_availability_time,_predecessor_availability_time,"datetime64[ns, UTC]",unspecified,13779,0.9034130338779888,535,"[""2022-05-01 21:24:08+00:00"", ""2022-05-01 21:49:52+00:00"", ""2022-05-01 21:01:51+00:00""]",knowledge_time_utc,explicit_availability_time,overall_run|part_adv,TIME|EVIDENCE,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_reference_period,passenger_proxy_reference_period,object,unspecified,142659,0.0,1,"[""2022-04""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME|REFERENCE,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_source_key,passenger_proxy_source_key,object,unspecified,142659,0.0,6,"[""destination=LEMD|period=2022-04"", ""destination=EDDF|period=2022-04"", ""destination=LFPG|period=2022-04""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_future_data_used,passenger_proxy_future_data_used,bool,unspecified,142659,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|part_adv,FORBIDDEN_MODEL_INPUT|CATEGORICAL,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_missing_reason,passenger_proxy_missing_reason,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_attempted_levels,passenger_proxy_attempted_levels,object,unspecified,142659,0.0,1,"[""[\""OD_MONTH_AIRCRAFT_GROUP:SOURCE_UNAVAILABLE\"", \""OD_MONTH:SOURCE_UNAVAILABLE\"", \""DESTINATION_LAGGED_MONTH\""]""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_target_period,passenger_target_period,object,unspecified,142659,0.0,1,"[""2022-05""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_source_period,passenger_source_period,object,unspecified,142659,0.0,1,"[""2022-04""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME|EVIDENCE,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_period_end,passenger_period_end,object,unspecified,142659,0.0,1,"[""2022-04-30 23:59:59.999999999""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_lag_months,passenger_lag_months,int64,unspecified,142659,0.0,1,"[""1""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_requested_level,passenger_requested_level,object,unspecified,142659,0.0,1,"[""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_used_level,passenger_used_level,object,unspecified,142659,0.0,1,"[""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_evidence_status,passenger_evidence_status,object,unspecified,142659,0.0,1,"[""SUPPORTED_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_missing_reason,passenger_missing_reason,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_support_count,passenger_support_count,int64,unspecified,142659,0.0,6,"[""28159"", ""32007"", ""33268""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_source_dataset,passenger_source_dataset,object,unspecified,142659,0.0,1,"[""EUROSTAT_AVIA_PAOA_AND_AVIA_TF_AIRPM""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_measure_filter,passenger_measure_filter,object,unspecified,142659,0.0,1,"[""{\""commercial_flights\"": \""M/TOTAL/NR\"", \""passenger\"": \""M/PAS/PAS_CRD/TOT/TOTAL\""}""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_future_data_used,passenger_future_data_used,bool,unspecified,142659,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|part_adv,FORBIDDEN_MODEL_INPUT|CATEGORICAL,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,seat_capacity,seat_capacity,float64,unspecified,142659,0.0,4,"[""300.0"", ""180.0"", ""150.0""]",not_time,derived_or_not_applicable,overall_run|part_adv,STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,seat_capacity_level,seat_capacity_level,object,unspecified,142659,0.0,2,"[""AIRCRAFT_GROUP_REFERENCE"", ""DESTINATION_MONTH_TRAINING_REFERENCE""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,seat_capacity_support,seat_capacity_support,int64,unspecified,142659,0.0,10,"[""1257"", ""153"", ""835""]",not_time,derived_or_not_applicable,overall_run|part_adv,STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,seat_capacity_evidence_status,seat_capacity_evidence_status,object,unspecified,142659,0.0,2,"[""SUPPORTED_PROXY"", ""FALLBACK_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,load_factor,load_factor,float64,unspecified,142659,0.0,6,"[""0.7966539215802328"", ""0.6880467120039714"", ""0.7681335417418139""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,load_factor_support,load_factor_support,int64,unspecified,142659,0.0,6,"[""28159"", ""32007"", ""33268""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,load_factor_evidence_status,load_factor_evidence_status,object,unspecified,142659,0.0,1,"[""SUPPORTED_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,connection_pressure_support,connection_pressure_support,int64,unspecified,142659,0.0,19,"[""29"", ""52"", ""15""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,connection_pressure_level,connection_pressure_level,object,unspecified,142659,0.0,1,"[""AIRPORT_TIME_BIN_TRAINING_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,connection_pressure_evidence_status,connection_pressure_evidence_status,object,unspecified,142659,0.0,1,"[""SUPPORTED_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,connection_pressure_missing_reason,connection_pressure_missing_reason,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,rebooking_scarcity_support,rebooking_scarcity_support,int64,unspecified,142659,0.0,19,"[""29"", ""52"", ""15""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,rebooking_scarcity_level,rebooking_scarcity_level,object,unspecified,142659,0.0,1,"[""AIRPORT_TIME_BIN_TRAINING_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
